id,device_id,ts_ms,timestamp,temp,humidity,ldr_raw,light,acc_x,acc_y,acc_z,magnitude
49,10B61B34E3EC,1763434052225,2025-11-18 08:17:32,23.0,48.0,1384,33.7973,1.00073,0.022949,-0.097412,1.00572
50,10B61B34E3EC,1763434069917,2025-11-18 08:17:49,23.0,47.0,1391,33.9683,1.00269,0.022217,-0.094238,1.00735
51,10B61B34E3EC,1763434079863,2025-11-18 08:17:59,23.0,47.0,2837,69.2796,1.00122,0.024658,-0.097168,1.00623
52,10B61B34E3EC,1763434107474,2025-11-18 08:18:27,23.0,47.0,1399,34.1636,1.00244,0.023926,-0.094238,1.00715
53,10B61B34E3EC,1763434097437,2025-11-18 08:18:17,23.0,47.0,2817,68.7912,0.998047,0.022217,-0.094238,1.00273
54,10B61B34E3EC,1763434124954,2025-11-18 08:18:44,23.0,47.0,1409,34.4078,0.998047,0.022705,-0.09668,1.00298
55,10B61B34E3EC,1763434134752,2025-11-18 08:18:54,23.0,47.0,1355,33.0891,1.00366,0.025391,-0.093262,1.00831
56,10B61B34E3EC,1763434152252,2025-11-18 08:19:12,23.0,47.0,1415,34.5543,1.0022,0.0271,-0.087646,1.00639
57,10B61B34E3EC,1763434162114,2025-11-18 08:19:22,23.0,47.0,1356,33.1136,1.00098,0.019775,-0.097412,1.0059
58,10B61B34E3EC,1763434179766,2025-11-18 08:19:39,23.0,47.0,1435,35.0427,1.00146,0.025146,-0.092041,1.006
59,10B61B34E3EC,1763434189755,2025-11-18 08:19:49,23.0,47.0,1437,35.0916,1.00146,0.024902,-0.097656,1.00652
60,10B61B34E3EC,1763434216983,2025-11-18 08:20:16,23.0,47.0,1363,33.2845,1.00269,0.023193,-0.085693,1.00661
61,10B61B34E3EC,1763434244291,2025-11-18 08:20:44,23.0,47.0,1411,34.4567,1.00293,0.022949,-0.094238,1.00761
62,10B61B34E3EC,1763434261807,2025-11-18 08:21:01,23.0,47.0,1377,33.6264,1.00317,0.021729,-0.091309,1.00756
63,10B61B34E3EC,1763434271882,2025-11-18 08:21:11,23.0,47.0,1328,32.4298,1.00098,0.022461,-0.095947,1.00582
64,10B61B34E3EC,1763434289405,2025-11-18 08:21:29,23.0,47.0,1380,33.6996,1.00171,0.022217,-0.096191,1.00656
65,10B61B34E3EC,1763434317013,2025-11-18 08:21:57,23.0,47.0,1398,34.1392,1.0022,0.021973,-0.098145,1.00723
66,10B61B34E3EC,1763434326825,2025-11-18 08:22:06,23.0,46.0,1353,33.0403,0.999268,0.020508,-0.090332,1.00355
